3	454
22	455
22	456
209	457
241	458
212	459
78	460
40	461
59	462
158	463
190	464
1	465
2	466
1	467
2	468
96	469
191	470
82	471
1	472
2	473
1	474
2	475
636	476
229	477
48	478
54	479
146	480
17	481
16	482
93	483
12	484
13	485
160	486
18	487
77	488
130	489
297	490
26	491
187	492
15	493
14	494
45	495
86	496
45	497
893	498
936	499
907	500
908	501
505	502
505	503
357	504
15	505
231	506
97	507
111	508
68	509
29	510
3	511
96	512
22	513
45	514
50	515
121	516
17	517
16	518
37	519
93	520
27	521
104	522
101	523
38	524
4	525
4	526
4	527
5	528
5	529
94	530
65	531
60	532
12	533
13	534
48	535
54	536
376	537
279	538
111	539
169	540
217	541
609	542
1247	543
23	544
45	545
27	546
430	547
275	548
275	549
76	550
249	551
553	552
358	553
379	554
330	555
248	556
562	557
426	558
214	559
446	560
671	561
287	562
248	563
249	564
571	565
216	566
571	567
1211	568
23	569
5	570
40	571
111	572
1	573
2	574
11	575
56	576
17	577
16	578
56	579
56	580
41	581
986	582
215	583
32	584
424	585
191	586
4	587
24	588
247	589
14	590
19	591
569	592
1438	593
199	594
82	595
83	596
5	597
133	598
40	599
40	600
40	601
40	602
83	603
1439	604
1	605
2	606
1	607
2	608
1	609
2	610
1	611
2	612
8	613
6	614
32	615
215	616
14	617
5	618
204	619
14	620
78	621
14	622
161	623
53	624
161	625
161	626
161	627
568	628
18	629
4	630
173	631
1823	632
4	633
77	634
48	635
54	636
144	637
4	638
144	639
240	640
198	641
4	642
42	643
5	644
66	645
654	646
1714	647
76	648
45	649
12	650
13	651
5	652
15	653
295	654
15	655
53	656
53	657
389	658
53	659
48	660
54	661
12	662
13	663
4	664
4	665
17	666
16	667
121	668
26	669
27	670
340	671
26	672
12	673
13	674
1440	675
1200	676
1878	677
1928	678
1633	679
808	680
157	681
250	682
398	683
106	684
5	685
11	686
1631	687
432	688
245	689
400	690
45	691
42	692
27	693
583	694
27	695
49	696
68	697
42	698
11	699
10	700
150	701
150	702
150	703
79	704
271	705
697	706
1912	707
866	708
26	709
84	710
267	711
249	712
624	713
589	714
1362	715
1333	716
1334	717
1335	718
1390	719
996	720
1387	721
1685	722
1388	723
1686	724
1389	725
1337	726
1394	727
1395	728
1338	729
1893	730
997	731
1342	732
1339	733
1341	734
1340	735
987	736
1343	737
988	738
989	739
1922	740
1344	741
1687	742
998	743
1940	744
1345	745
1346	746
990	747
1347	748
1914	749
1391	750
1348	751
999	752
1392	753
1349	754
1350	755
1000	756
1351	757
1688	758
1001	759
1352	760
991	761
1353	762
1355	763
1689	764
1354	765
1356	766
985	767
1360	768
1002	769
1357	770
1358	771
1361	772
1937	773
1359	774
992	775
993	776
1363	777
994	778
1931	779
1365	780
1690	781
1364	782
1945	783
1003	784
1034	785
1367	786
1368	787
1369	788
1004	789
1370	790
1378	791
1942	792
1372	793
1810	794
1373	795
1374	796
1379	797
1375	798
1376	799
1377	800
1384	801
1846	802
1382	803
1385	804
1386	805
1383	806
1393	807
995	808
1035	809
1919	810
365	811
4	812
104	813
101	814
104	815
101	816
5	817
143	818
11	819
53	820
53	821
660	822
5	823
274	824
20	825
1932	826
10	827
10	828
10	829
10	830
10	831
10	832
10	833
10	834
10	835
10	836
1715	837
787	838
157	839
1216	840
1634	841
1852	842
5	843
1635	844
519	845
309	846
309	847
473	848
193	849
5	850
236	851
151	852
7	853
18	854
7	855
74	856
11	857
28	858
8	859
25	860
6	861
11	862
72	863
143	864
1442	865
209	866
316	867
946	868
322	869
1643	870
1443	871
1444	872
1445	873
1446	874
1447	875
1778	876
90	877
582	878
121	879
26	880
1448	881
10	882
687	883
10	884
119	885
1884	886
98	887
4	888
76	889
252	890
86	891
142	892
80	893
42	894
204	895
79	896
227	897
79	898
4	899
64	900
4	901
1	902
2	903
1	904
2	905
69	906
180	907
11	908
12	909
13	910
12	911
13	912
4	913
12	914
13	915
48	916
54	917
4	918
12	919
13	920
12	921
13	922
12	923
13	924
231	925
36	926
79	927
30	928
30	929
186	930
79	931
4	932
11	933
210	934
229	935
308	936
32	937
469	938
748	939
279	940
497	941
8	942
6	943
132	944
895	945
53	946
316	947
116	948
122	949
116	950
122	951
42	952
4	953
32	954
40	955
333	956
1	957
2	958
12	959
13	960
27	961
27	962
4	963
27	964
27	965
4	966
4	967
27	968
49	969
4	970
27	971
125	972
125	973
49	974
11	975
52	976
32	977
215	978
81	979
167	980
169	981
169	982
39	983
270	984
18	985
84	986
265	987
64	988
4	989
4	990
240	991
14	992
4	993
4	994
69	995
1203	996
21	997
338	998
35	999
347	1000
119	1001
3	1002
15	1003
1253	1004
279	1005
114	1006
144	1007
358	1008
85	1009
29	1010
90	1011
1	1012
2	1013
3	1014
8	1015
6	1016
25	1017
269	1018
72	1019
91	1020
318	1021
62	1022
10	1023
254	1024
78	1025
5	1026
166	1027
28	1028
28	1029
58	1030
280	1031
93	1032
125	1033
67	1034
67	1035
8	1036
6	1037
8	1038
6	1039
17	1040
16	1041
221	1042
25	1043
27	1044
217	1045
1636	1046
1608	1047
14	1048
175	1049
965	1050
47	1051
205	1052
12	1053
13	1054
1837	1055
1879	1056
4	1057
112	1058
1	1059
2	1060
1	1061
2	1062
4	1063
1705	1064
91	1065
552	1066
150	1067
1396	1068
85	1069
96	1070
185	1071
740	1072
579	1073
1855	1074
346	1075
144	1076
1	1077
2	1078
1	1079
2	1080
1	1081
2	1082
1	1083
2	1084
1	1085
2	1086
1	1087
2	1088
144	1089
144	1090
1170	1091
11	1092
1	1093
2	1094
144	1095
256	1096
5	1097
40	1098
26	1099
12	1100
13	1101
12	1102
13	1103
12	1104
13	1105
12	1106
13	1107
43	1108
481	1109
64	1110
74	1111
154	1112
723	1113
1692	1114
1691	1115
1693	1116
1398	1117
1399	1118
976	1119
1400	1120
1401	1121
857	1122
1397	1123
1402	1124
207	1125
12	1126
13	1127
141	1128
23	1129
326	1130
93	1131
79	1132
24	1133
92	1134
134	1135
7	1136
7	1137
33	1138
160	1139
116	1140
122	1141
39	1142
3	1143
48	1144
54	1145
5	1146
201	1147
23	1148
59	1149
77	1150
1	1151
2	1152
670	1153
388	1154
163	1155
17	1156
16	1157
1923	1158
216	1159
11	1160
15	1161
303	1162
78	1163
78	1164
72	1165
65	1166
60	1167
256	1168
33	1169
252	1170
30	1171
30	1172
10	1173
121	1174
42	1175
28	1176
86	1177
44	1178
53	1179
157	1180
92	1181
208	1182
131	1183
131	1184
131	1185
131	1186
167	1187
131	1188
42	1189
3	1190
4	1191
4	1192
115	1193
94	1194
30	1195
227	1196
72	1197
151	1198
226	1199
142	1200
26	1201
12	1202
13	1203
216	1204
216	1205
216	1206
216	1207
15	1208
36	1209
36	1210
36	1211
173	1212
77	1213
76	1214
53	1215
68	1216
274	1217
67	1218
577	1219
27	1220
27	1221
67	1222
76	1223
17	1224
16	1225
12	1226
13	1227
15	1228
334	1229
89	1230
10	1231
12	1232
13	1233
1874	1234
405	1235
35	1236
401	1237
234	1238
1578	1239
98	1240
7	1241
189	1242
257	1243
5	1244
242	1245
49	1246
23	1247
27	1248
47	1249
15	1250
5	1251
69	1252
10	1253
160	1254
48	1255
54	1256
48	1257
54	1258
201	1259
367	1260
263	1261
125	1262
197	1263
1958	1264
42	1265
42	1266
45	1267
45	1268
45	1269
10	1270
3	1271
5	1272
26	1273
26	1274
26	1275
81	1276
413	1277
31	1278
31	1279
278	1280
37	1281
147	1282
59	1283
35	1284
37	1285
19	1286
35	1287
696	1288
36	1289
126	1290
5	1291
46	1292
203	1293
634	1294
26	1295
26	1296
238	1297
116	1298
122	1299
5	1300
26	1301
95	1302
95	1303
5	1304
40	1305
229	1306
363	1307
66	1308
52	1309
46	1310
106	1311
20	1312
24	1313
5	1314
123	1315
61	1316
26	1317
11	1318
121	1319
1427	1320
588	1321
28	1322
138	1323
118	1324
87	1325
137	1326
706	1327
680	1328
232	1329
232	1330
134	1331
516	1332
90	1333
17	1334
16	1335
91	1336
129	1337
269	1338
40	1339
40	1340
9	1341
40	1342
224	1343
1769	1344
50	1345
50	1346
17	1347
16	1348
22	1349
232	1350
140	1351
260	1352
41	1353
415	1354
5	1355
31	1356
63	1357
270	1358
106	1359
208	1360
135	1361
303	1362
11	1363
45	1364
106	1365
24	1366
75	1367
3	1368
3	1369
61	1370
206	1371
478	1372
162	1373
746	1374
248	1375
530	1376
139	1377
132	1378
132	1379
1317	1380
64	1381
130	1382
5	1383
38	1384
517	1385
18	1386
68	1387
68	1388
608	1389
472	1390
982	1391
1408	1392
467	1393
49	1394
49	1395
68	1396
458	1397
267	1398
68	1399
234	1400
825	1401
267	1402
313	1403
276	1404
234	1405
166	1406
259	1407
15	1408
5	1409
314	1410
302	1411
198	1412
198	1413
17	1414
16	1415
199	1416
3	1417
3	1418
714	1419
166	1420
1698	1421
186	1422
46	1423
1030	1424
167	1425
437	1426
4	1427
237	1428
361	1429
9	1430
90	1431
322	1432
46	1433
46	1434
29	1435
47	1436
11	1437
110	1438
1405	1439
66	1440
63	1441
225	1442
137	1443
37	1444
37	1445
130	1446
15	1447
66	1448
37	1449
19	1450
390	1451
42	1452
277	1453
24	1454
220	1455
1961	1456
20	1457
278	1458
19	1459
8	1460
6	1461
342	1462
87	1463
8	1464
6	1465
10	1466
150	1467
164	1468
374	1469
518	1470
140	1471
464	1472
29	1473
456	1474
123	1475
37	1476
9	1477
9	1478
359	1479
366	1480
19	1481
287	1482
287	1483
1787	1484
782	1485
150	1486
123	1487
4	1488
23	1489
48	1490
54	1491
232	1492
24	1493
90	1494
118	1495
47	1496
353	1497
29	1498
42	1499
154	1500
276	1501
543	1502
280	1503
524	1504
5	1505
47	1506
5	1507
29	1508
23	1509
15	1510
42	1511
42	1512
173	1513
27	1514
12	1515
13	1516
12	1517
13	1518
85	1519
335	1520
26	1521
120	1522
220	1523
133	1524
508	1525
22	1526
4	1527
940	1528
11	1529
703	1530
248	1531
137	1532
133	1533
133	1534
11	1535
106	1536
106	1537
1624	1538
5	1539
1410	1540
222	1541
102	1542
102	1543
858	1544
416	1545
192	1546
32	1547
33	1548
33	1549
656	1550
32	1551
225	1552
146	1553
187	1554
333	1555
234	1556
333	1557
140	1558
1201	1559
33	1560
395	1561
5	1562
133	1563
136	1564
31	1565
105	1566
206	1567
77	1568
22	1569
1012	1570
3	1571
164	1572
140	1573
146	1574
3	1575
3	1576
110	1577
5	1578
20	1579
413	1580
26	1581
168	1582
240	1583
106	1584
106	1585
1845	1586
41	1587
48	1588
41	1589
54	1590
331	1591
22	1592
345	1593
345	1594
8	1595
6	1596
10	1597
10	1598
332	1599
119	1600
3	1601
26	1602
64	1603
168	1604
350	1605
31	1606
41	1607
41	1608
73	1609
410	1610
447	1611
349	1612
10	1613
31	1614
411	1615
94	1616
622	1617
1842	1618
23	1619
37	1620
56	1621
11	1622
24	1623
500	1624
198	1625
125	1626
1	1627
2	1628
249	1629
276	1630
18	1631
1674	1632
22	1633
214	1634
669	1635
398	1636
169	1637
30	1638
45	1639
701	1640
45	1641
45	1642
1403	1643
203	1644
203	1645
203	1646
203	1647
47	1648
153	1649
153	1650
317	1651
300	1652
7	1653
3	1654
175	1655
176	1656
242	1657
74	1658
22	1659
276	1660
1303	1661
1241	1662
1215	1663
102	1664
121	1665
89	1666
22	1667
92	1668
692	1669
1746	1670
259	1671
19	1672
18	1673
19	1674
28	1675
277	1676
138	1677
647	1678
224	1679
12	1680
13	1681
476	1682
9	1683
85	1684
3	1685
1	1686
2	1687
4	1688
43	1689
32	1690
17	1691
16	1692
125	1693
125	1694
7	1695
3	1696
158	1697
377	1698
27	1699
3	1700
456	1701
67	1702
3	1703
3	1704
141	1705
67	1706
3	1707
10	1708
10	1709
10	1710
10	1711
10	1712
10	1713
30	1714
115	1715
29	1716
61	1717
24	1718
61	1719
163	1720
441	1721
180	1722
65	1723
60	1724
35	1725
266	1726
1293	1727
599	1728
106	1729
67	1730
132	1731
3	1732
47	1733
33	1734
33	1735
14	1736
24	1737
14	1738
21	1739
8	1740
6	1741
1	1742
2	1743
155	1744
88	1745
50	1746
11	1747
23	1748
3	1749
50	1750
3	1751
70	1752
112	1753
744	1754
143	1755
90	1756
984	1757
22	1758
1811	1759
347	1760
109	1761
23	1762
20	1763
100	1764
65	1765
60	1766
20	1767
5	1768
22	1769
84	1770
4	1771
88	1772
19	1773
163	1774
29	1775
56	1776
1141	1777
23	1778
22	1779
137	1780
29	1781
22	1782
29	1783
164	1784
257	1785
374	1786
518	1787
98	1788
10	1789
10	1790
42	1791
5	1792
403	1793
63	1794
421	1795
391	1796
44	1797
11	1798
5	1799
33	1800
58	1801
148	1802
59	1803
33	1804
3	1805
3	1806
3	1807
3	1808
174	1809
137	1810
139	1811
46	1812
46	1813
10	1814
223	1815
47	1816
50	1817
5	1818
128	1819
225	1820
1	1821
2	1822
22	1823
24	1824
208	1825
5	1826
211	1827
10	1828
45	1829
211	1830
42	1831
42	1832
8	1833
6	1834
39	1835
43	1836
5	1837
57	1838
18	1839
18	1840
178	1841
972	1842
110	1843
120	1844
128	1845
74	1846
90	1847
127	1848
188	1849
21	1850
169	1851
331	1852
125	1853
36	1854
100	1855
81	1856
10	1857
478	1858
53	1859
49	1860
18	1861
180	1862
121	1863
70	1864
41	1865
112	1866
112	1867
418	1868
11	1869
5	1870
128	1871
733	1872
11	1873
118	1874
88	1875
45	1876
10	1877
10	1878
47	1879
11	1880
89	1881
56	1882
18	1883
3	1884
17	1885
16	1886
714	1887
35	1888
35	1889
35	1890
35	1891
250	1892
20	1893
15	1894
20	1895
158	1896
39	1897
109	1898
97	1899
97	1900
715	1901
32	1902
152	1903
76	1904
49	1905
20	1906
150	1907
12	1908
13	1909
26	1910
4	1911
657	1912
210	1913
1	1914
2	1915
112	1916
5	1917
26	1918
112	1919
26	1920
4	1921
210	1922
31	1923
376	1924
193	1925
49	1926
27	1927
27	1928
43	1929
81	1930
128	1931
11	1932
31	1933
11	1934
17	1935
16	1936
17	1937
16	1938
11	1939
10	1940
31	1941
736	1942
32	1943
3	1944
9	1945
38	1946
3	1947
170	1948
9	1949
1894	1950
148	1951
260	1952
138	1953
463	1954
373	1955
132	1956
128	1957
182	1958
167	1959
10	1960
20	1961
27	1962
20	1963
561	1964
113	1965
158	1966
9	1967
166	1968
244	1969
251	1970
22	1971
34	1972
20	1973
20	1974
10	1975
10	1976
389	1977
532	1978
277	1979
363	1980
389	1981
437	1982
248	1983
389	1984
27	1985
237	1986
158	1987
924	1988
242	1989
59	1990
22	1991
18	1992
115	1993
648	1994
43	1995
92	1996
26	1997
543	1998
757	1999
503	2000
15	2001
567	2002
125	2003
402	2004
533	2005
321	2006
4	2007
12	2008
13	2009
211	2010
75	2011
331	2012
732	2013
75	2014
46	2015
534	2016
50	2017
14	2018
48	2019
54	2020
18	2021
18	2022
5	2023
5	2024
4	2025
581	2026
347	2027
5	2028
203	2029
141	2030
135	2031
27	2032
66	2033
9	2034
1	2035
2	2036
36	2037
32	2038
65	2039
60	2040
204	2041
151	2042
10	2043
69	2044
7	2045
7	2046
7	2047
5	2048
9	2049
242	2050
7	2051
468	2052
841	2053
15	2054
845	2055
86	2056
72	2057
20	2058
180	2059
45	2060
45	2061
45	2062
84	2063
45	2064
7	2065
68	2066
112	2067
460	2068
225	2069
235	2070
534	2071
449	2072
280	2073
56	2074
815	2075
41	2076
56	2077
11	2078
78	2079
62	2080
62	2081
38	2082
78	2083
43	2084
235	2085
187	2086
142	2087
79	2088
204	2089
17	2090
16	2091
151	2092
14	2093
143	2094
7	2095
114	2096
5	2097
445	2098
22	2099
22	2100
21	2101
5	2102
394	2103
132	2104
186	2105
181	2106
67	2107
62	2108
25	2109
9	2110
95	2111
1637	2112
91	2113
352	2114
199	2115
63	2116
201	2117
203	2118
27	2119
63	2120
18	2121
53	2122
77	2123
93	2124
399	2125
129	2126
113	2127
3	2128
97	2129
18	2130
64	2131
377	2132
27	2133
160	2134
15	2135
15	2136
15	2137
125	2138
3	2139
84	2140
113	2141
64	2142
14	2143
64	2144
173	2145
28	2146
117	2147
97	2148
84	2149
314	2150
33	2151
159	2152
314	2153
44	2154
168	2155
8	2156
25	2157
6	2158
315	2159
336	2160
63	2161
670	2162
8	2163
25	2164
6	2165
63	2166
394	2167
121	2168
95	2169
8	2170
6	2171
43	2172
520	2173
170	2174
502	2175
657	2176
345	2177
31	2178
106	2179
496	2180
33	2181
33	2182
1219	2183
1730	2184
170	2185
1856	2186
305	2187
522	2188
686	2189
635	2190
1665	2191
706	2192
1114	2193
974	2194
612	2195
562	2196
12	2197
13	2198
12	2199
13	2200
12	2201
13	2202
12	2203
13	2204
12	2205
13	2206
12	2207
13	2208
12	2209
13	2210
12	2211
13	2212
34	2213
34	2214
34	2215
34	2216
34	2217
141	2218
226	2219
2	2220
273	2221
273	2222
604	2223
155	2224
188	2225
188	2226
155	2227
613	2228
700	2229
1450	2230
202	2231
7	2232
442	2233
21	2234
39	2235
149	2236
19	2237
157	2238
71	2239
227	2240
311	2241
83	2242
192	2243
30	2244
56	2245
19	2246
22	2247
22	2248
55	2249
9	2250
19	2251
9	2252
4	2253
59	2254
25	2255
8	2256
6	2257
22	2258
59	2259
22	2260
56	2261
35	2262
84	2263
59	2264
33	2265
37	2266
9	2267
44	2268
9	2269
37	2270
38	2271
56	2272
304	2273
304	2274
30	2275
108	2276
540	2277
44	2278
111	2279
66	2280
14	2281
30	2282
121	2283
1451	2284
140	2285
164	2286
19	2287
125	2288
69	2289
65	2290
60	2291
94	2292
24	2293
97	2294
49	2295
159	2296
28	2297
3	2298
439	2299
19	2300
7	2301
28	2302
49	2303
28	2304
36	2305
99	2306
14	2307
24	2308
37	2309
28	2310
105	2311
28	2312
209	2313
1220	2314
15	2315
95	2316
47	2317
95	2318
254	2319
403	2320
480	2321
961	2322
31	2323
1887	2324
1452	2325
78	2326
1115	2327
581	2328
61	2329
24	2330
48	2331
54	2332
61	2333
159	2334
100	2335
19	2336
39	2337
36	2338
43	2339
43	2340
195	2341
113	2342
43	2343
9	2344
74	2345
129	2346
9	2347
66	2348
86	2349
76	2350
48	2351
54	2352
48	2353
54	2354
36	2355
15	2356
163	2357
152	2358
14	2359
10	2360
36	2361
48	2362
54	2363
9	2364
688	2365
42	2366
111	2367
263	2368
14	2369
81	2370
81	2371
104	2372
101	2373
30	2374
72	2375
30	2376
443	2377
46	2378
154	2379
37	2380
9	2381
66	2382
501	2383
283	2384
59	2385
209	2386
4	2387
4	2388
19	2389
39	2390
39	2391
44	2392
400	2393
53	2394
53	2395
770	2396
1121	2397
49	2398
22	2399
19	2400
37	2401
65	2402
60	2403
10	2404
53	2405
38	2406
145	2407
43	2408
93	2409
150	2410
157	2411
1202	2412
624	2413
1797	2414
66	2415
67	2416
37	2417
74	2418
42	2419
29	2420
64	2421
65	2422
60	2423
201	2424
131	2425
10	2426
35	2427
35	2428
38	2429
20	2430
42	2431
342	2432
180	2433
17	2434
16	2435
36	2436
19	2437
65	2438
60	2439
10	2440
409	2441
10	2442
75	2443
100	2444
20	2445
3	2446
29	2447
42	2448
835	2449
42	2450
212	2451
36	2452
96	2453
96	2454
96	2455
17	2456
16	2457
10	2458
17	2459
16	2460
9	2461
39	2462
19	2463
96	2464
76	2465
9	2466
4	2467
65	2468
60	2469
73	2470
35	2471
73	2472
39	2473
7	2474
51	2475
39	2476
86	2477
65	2478
60	2479
22	2480
1916	2481
3	2482
8	2483
6	2484
3	2485
52	2486
52	2487
284	2488
266	2489
12	2490
13	2491
255	2492
171	2493
96	2494
19	2495
39	2496
233	2497
19	2498
61	2499
18	2500
158	2501
341	2502
64	2503
24	2504
82	2505
53	2506
73	2507
32	2508
24	2509
10	2510
42	2511
329	2512
5	2513
36	2514
38	2515
307	2516
27	2517
14	2518
73	2519
8	2520
6	2521
66	2522
284	2523
66	2524
35	2525
35	2526
66	2527
66	2528
164	2529
62	2530
213	2531
96	2532
637	2533
306	2534
1281	2535
241	2536
70	2537
1029	2538
17	2539
16	2540
17	2541
16	2542
91	2543
237	2544
127	2545
108	2546
7	2547
7	2548
1848	2549
78	2550
1116	2551
402	2552
402	2553
14	2554
728	2555
7	2556
328	2557
207	2558
633	2559
478	2560
1284	2561
1640	2562
350	2563
50	2564
334	2565
300	2566
189	2567
102	2568
492	2569
224	2570
224	2571
486	2572
31	2573
709	2574
207	2575
127	2576
217	2577
107	2578
135	2579
79	2580
208	2581
7	2582
254	2583
254	2584
135	2585
1889	2586
135	2587
1453	2588
1717	2589
306	2590
164	2591
70	2592
307	2593
307	2594
132	2595
18	2596
1454	2597
314	2598
98	2599
49	2600
441	2601
135	2602
484	2603
484	2604
644	2605
1720	2606
397	2607
1455	2608
1456	2609
1898	2610
1677	2611
1457	2612
957	2613
1789	2614
1458	2615
47	2616
475	2617
867	2618
20	2619
1226	2620
1821	2621
1902	2622
138	2623
1822	2624
1721	2625
800	2626
1459	2627
1460	2628
1722	2629
1461	2630
1119	2631
256	2632
247	2633
465	2634
734	2635
360	2636
1950	2637
139	2638
1952	2639
1955	2640
1949	2641
257	2642
28	2643
68	2644
1227	2645
173	2646
32	2647
105	2648
637	2649
23	2650
310	2651
108	2652
95	2653
409	2654
62	2655
1849	2656
616	2657
1229	2658
1504	2659
211	2660
379	2661
916	2662
1824	2663
1243	2664
1639	2665
958	2666
5	2667
470	2668
470	2669
23	2670
125	2671
1825	2672
1122	2673
868	2674
47	2675
236	2676
1462	2677
1038	2678
1039	2679
1040	2680
1041	2681
1042	2682
1043	2683
1044	2684
1045	2685
968	2686
1047	2687
1037	2688
185	2689
3	2690
3	2691
1125	2692
557	2693
557	2694
1938	2695
1123	2696
1124	2697
1230	2698
113	2699
42	2700
1641	2701
335	2702
168	2703
168	2704
1463	2705
1464	2706
20	2707
39	2708
322	2709
224	2710
90	2711
225	2712
260	2713
113	2714
29	2715
49	2716
15	2717
357	2718
375	2719
3	2720
41	2721
41	2722
29	2723
53	2724
76	2725
556	2726
76	2727
20	2728
282	2729
94	2730
327	2731
1	2732
2	2733
1	2734
2	2735
721	2736
1321	2737
156	2738
346	2739
949	2740
606	2741
849	2742
1465	2743
1466	2744
1467	2745
1939	2746
1642	2747
1468	2748
1232	2749
506	2750
1881	2751
340	2752
1	2753
2	2754
1	2755
2	2756
794	2757
69	2758
90	2759
166	2760
49	2761
23	2762
340	2763
23	2764
869	2765
175	2766
75	2767
92	2768
40	2769
1423	2770
517	2771
833	2772
566	2773
1207	2774
517	2775
109	2776
249	2777
7	2778
187	2779
187	2780
187	2781
79	2782
142	2783
7	2784
1469	2785
37	2786
175	2787
68	2788
68	2789
1830	2790
32	2791
608	2792
145	2793
245	2794
592	2795
182	2796
182	2797
175	2798
144	2799
426	2800
214	2801
427	2802
240	2803
605	2804
71	2805
1771	2806
26	2807
595	2808
598	2809
546	2810
463	2811
473	2812
467	2813
49	2814
363	2815
1777	2816
174	2817
1052	2818
92	2819
259	2820
180	2821
39	2822
583	2823
95	2824
956	2825
214	2826
1774	2827
94	2828
180	2829
49	2830
595	2831
467	2832
590	2833
167	2834
826	2835
94	2836
321	2837
366	2838
592	2839
167	2840
15	2841
314	2842
94	2843
94	2844
1775	2845
544	2846
84	2847
267	2848
449	2849
274	2850
827	2851
248	2852
174	2853
541	2854
390	2855
174	2856
914	2857
396	2858
229	2859
372	2860
287	2861
771	2862
214	2863
274	2864
245	2865
214	2866
376	2867
117	2868
48	2869
54	2870
48	2871
54	2872
48	2873
54	2874
48	2875
54	2876
48	2877
54	2878
27	2879
1470	2880
1471	2881
107	2882
1250	2883
5	2884
241	2885
641	2886
19	2887
32	2888
208	2889
10	2890
12	2891
13	2892
12	2893
13	2894
12	2895
13	2896
12	2897
13	2898
13	2899
12	2900
13	2901
22	2902
86	2903
18	2904
46	2905
5	2906
207	2907
1770	2908
10	2909
1181	2910
198	2911
198	2912
99	2913
5	2914
235	2915
7	2916
3	2917
78	2918
3	2919
3	2920
3	2921
3	2922
3	2923
115	2924
139	2925
138	2926
731	2927
508	2928
419	2929
330	2930
1	2931
2	2932
1784	2933
560	2934
419	2935
738	2936
23	2937
423	2938
1	2939
1697	2940
692	2941
